1,Central_Coast,40,Desert,6,Other_fed,50,Stanislaus,2700
1,Central_Coast,40,Desert,7,Private,1,Alameda,60125400
1,Central_Coast,40,Desert,7,Private,7,Contra Costa,23909400
1,Central_Coast,40,Desert,7,Private,10,Fresno,208359000
1,Central_Coast,40,Desert,7,Private,15,Kern,125263800
1,Central_Coast,40,Desert,7,Private,16,Kings,162686700
1,Central_Coast,40,Desert,7,Private,24,Merced,74561400
1,Central_Coast,40,Desert,7,Private,27,Monterey,496431900
1,Central_Coast,40,Desert,7,Private,28,Napa,96300
1,Central_Coast,40,Desert,7,Private,35,San Benito,325844100
1,Central_Coast,40,Desert,7,Private,38,San Francisco,15300
1,Central_Coast,40,Desert,7,Private,39,San Joaquin,16999200
1,Central_Coast,40,Desert,7,Private,40,San Luis Obispo,647345700
1,Central_Coast,40,Desert,7,Private,41,San Mateo,30933900
1,Central_Coast,40,Desert,7,Private,42,Santa Barbara,96141600
1,Central_Coast,40,Desert,7,Private,43,Santa Clara,105437700
1,Central_Coast,40,Desert,7,Private,44,Santa Cruz,9775800
1,Central_Coast,40,Desert,7,Private,48,Solano,1013400
1,Central_Coast,40,Desert,7,Private,50,Stanislaus,42785100
1,Central_Coast,40,Desert,8,State_gov,1,Alameda,4136400
1,Central_Coast,40,Desert,8,State_gov,7,Contra Costa,2646000
1,Central_Coast,40,Desert,8,State_gov,10,Fresno,1433700
1,Central_Coast,40,Desert,8,State_gov,15,Kern,107100
1,Central_Coast,40,Desert,8,State_gov,24,Merced,4887900
1,Central_Coast,40,Desert,8,State_gov,27,Monterey,4450500
1,Central_Coast,40,Desert,8,State_gov,28,Napa,900
1,Central_Coast,40,Desert,8,State_gov,35,San Benito,5451300
1,Central_Coast,40,Desert,8,State_gov,39,San Joaquin,1017000
1,Central_Coast,40,Desert,8,State_gov,40,San Luis Obispo,52232400
1,Central_Coast,40,Desert,8,State_gov,41,San Mateo,3442500
1,Central_Coast,40,Desert,8,State_gov,42,Santa Barbara,45900
1,Central_Coast,40,Desert,8,State_gov,43,Santa Clara,23012100
1,Central_Coast,40,Desert,8,State_gov,44,Santa Cruz,1124100
1,Central_Coast,40,Desert,8,State_gov,50,Stanislaus,4468500
1,Central_Coast,40,Desert,9,USFS_nonwild,27,Monterey,6337800
1,Central_Coast,40,Desert,9,USFS_nonwild,40,San Luis Obispo,21798000
1,Central_Coast,40,Desert,9,USFS_nonwild,42,Santa Barbara,5257800
1,Central_Coast,40,Desert,9,USFS_nonwild,56,Ventura,313200
1,Central_Coast,50,Shrubland,1,BLM,7,Contra Costa,143100
1,Central_Coast,50,Shrubland,1,BLM,10,Fresno,134154900
1,Central_Coast,50,Shrubland,1,BLM,15,Kern,38871900
1,Central_Coast,50,Shrubland,1,BLM,16,Kings,929700
1,Central_Coast,50,Shrubland,1,BLM,24,Merced,5802300
1,Central_Coast,50,Shrubland,1,BLM,27,Monterey,54549000
1,Central_Coast,50,Shrubland,1,BLM,35,San Benito,76163400
1,Central_Coast,50,Shrubland,1,BLM,40,San Luis Obispo,307245600
1,Central_Coast,50,Shrubland,1,BLM,41,San Mateo,19800
1,Central_Coast,50,Shrubland,1,BLM,42,Santa Barbara,14408100
1,Central_Coast,50,Shrubland,1,BLM,43,Santa Clara,1191600
1,Central_Coast,50,Shrubland,1,BLM,50,Stanislaus,1770300
1,Central_Coast,50,Shrubland,2,DoD,1,Alameda,528300
1,Central_Coast,50,Shrubland,2,DoD,7,Contra Costa,731700
1,Central_Coast,50,Shrubland,2,DoD,27,Monterey,125766900
1,Central_Coast,50,Shrubland,2,DoD,35,San Benito,17100
1,Central_Coast,50,Shrubland,2,DoD,39,San Joaquin,45900
1,Central_Coast,50,Shrubland,2,DoD,40,San Luis Obispo,14867100
