zone,label,non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
204004,,4492,0,0,24.5528007888794,24.5528007888794,1.66312614483513,1.66312614483513,2.86730327386425,8.22142806431266,172.404437436614,7470.76264259941,7470.76264259941
204006,,14220,0,0.366599986553192,24.5528007888794,24.1862008023262,2.81398718363165,2.81398718363165,5.83444261311131,34.0407206056891,207.33721344038,40014.8977512421,40014.8977512421
204007,,431375,0,0,61.7768011474609,61.7768011474609,5.21960370487556,5.21960370487556,8.79471909682863,77.3470839921223,168.494000581186,2251606.54819069,2251606.54819069
204008,,12868,0,0.606299982070923,24.5528007888794,23.9465008068085,1.89581188391267,1.89581188391267,3.5362029589737,12.5047313670544,186.52710160649,24395.3073221883,24395.3073221883
205001,,16375,0,0,25.5726999282837,25.5726999282837,9.51431887645968,9.51431887645968,10.9427667561348,119.744144279169,115.013664122709,155796.971602027,155796.971602027
205002,,20832,0,0.00469999989494681,25.5726999282837,25.5679999283887,24.3354127154094,24.3354127154094,3.88002820623094,15.0546188811477,15.9439589194806,506955.317687409,506955.317687409
205003,,517599,0,0,25.5726999282837,25.5726999282837,17.7998687866387,17.7998687866387,11.0311465430999,121.686194055344,61.9731902258755,9213194.28409542,9213194.28409542
205004,,48878,0,0.00469999989494681,25.5726999282837,25.5679999283887,21.1693286051468,21.1693286051468,9.10877180075093,82.9697237181553,43.0281563040991,1034714.44356237,1034714.44356237
205006,,75682,0,0,25.5726999282837,25.5726999282837,14.9787885944061,14.9787885944061,11.7237382398222,137.446038315869,78.2689345398768,1133624.67840184,1133624.67840184
205007,,3525833,0,0,25.5726999282837,25.5726999282837,20.8327764127944,20.8327764127944,9.30496465891248,86.5823673036102,44.6650243565129,73452890.557852,73452890.557852
