4,Deserts,20,Barren,1,BLM,6047235900.000000
4,Deserts,20,Barren,2,DoD,1760511600.000000
4,Deserts,20,Barren,3,Easement,28258200.000000
4,Deserts,20,Barren,4,Local_gov,230227200.000000
4,Deserts,20,Barren,5,NPS,1294488900.000000
4,Deserts,20,Barren,6,Other_fed,32071500.000000
4,Deserts,20,Barren,7,Private,2455750800.000000
4,Deserts,20,Barren,8,State_gov,1070851500.000000
4,Deserts,20,Barren,9,USFS_nonwild,1271700.000000
4,Deserts,30,Sparse,1,BLM,6410827800.000000
4,Deserts,30,Sparse,2,DoD,2105478900.000000
4,Deserts,30,Sparse,3,Easement,15390900.000000
4,Deserts,30,Sparse,4,Local_gov,207963900.000000
4,Deserts,30,Sparse,5,NPS,3447863100.000000
4,Deserts,30,Sparse,6,Other_fed,139702500.000000
4,Deserts,30,Sparse,7,Private,1825386300.000000
4,Deserts,30,Sparse,8,State_gov,278009100.000000
4,Deserts,30,Sparse,9,USFS_nonwild,43802100.000000
4,Deserts,40,Desert,1,BLM,28739245500.000000
4,Deserts,40,Desert,2,DoD,8947436400.000000
4,Deserts,40,Desert,3,Easement,39132000.000000
4,Deserts,40,Desert,4,Local_gov,407268900.000000
4,Deserts,40,Desert,5,NPS,15951263400.000000
4,Deserts,40,Desert,6,Other_fed,478559700.000000
4,Deserts,40,Desert,7,Private,8746478100.000000
4,Deserts,40,Desert,8,State_gov,1406408400.000000
4,Deserts,40,Desert,9,USFS_nonwild,148042800.000000
4,Deserts,50,Shrubland,1,BLM,318514500.000000
4,Deserts,50,Shrubland,2,DoD,25472700.000000
4,Deserts,50,Shrubland,3,Easement,21878100.000000
4,Deserts,50,Shrubland,4,Local_gov,13617000.000000
4,Deserts,50,Shrubland,5,NPS,371507400.000000
4,Deserts,50,Shrubland,6,Other_fed,78991200.000000
4,Deserts,50,Shrubland,7,Private,363217500.000000
4,Deserts,50,Shrubland,8,State_gov,13844700.000000
4,Deserts,50,Shrubland,9,USFS_nonwild,324531900.000000
4,Deserts,60,Grassland,1,BLM,149562000.000000
4,Deserts,60,Grassland,2,DoD,102398400.000000
4,Deserts,60,Grassland,3,Easement,41355900.000000
4,Deserts,60,Grassland,4,Local_gov,27040500.000000
4,Deserts,60,Grassland,5,NPS,288288000.000000
4,Deserts,60,Grassland,6,Other_fed,3675600.000000
4,Deserts,60,Grassland,7,Private,384152400.000000
4,Deserts,60,Grassland,8,State_gov,28964700.000000
4,Deserts,60,Grassland,9,USFS_nonwild,72054900.000000
4,Deserts,70,Savanna,1,BLM,226800.000000
4,Deserts,70,Savanna,2,DoD,5400.000000
4,Deserts,70,Savanna,3,Easement,565200.000000
4,Deserts,70,Savanna,4,Local_gov,2700.000000
4,Deserts,70,Savanna,6,Other_fed,15300.000000
4,Deserts,70,Savanna,7,Private,5242500.000000
4,Deserts,70,Savanna,9,USFS_nonwild,2352600.000000
4,Deserts,80,Woodland,1,BLM,137643300.000000
4,Deserts,80,Woodland,2,DoD,87822000.000000
4,Deserts,80,Woodland,3,Easement,1159200.000000
4,Deserts,80,Woodland,4,Local_gov,729000.000000
4,Deserts,80,Woodland,5,NPS,374709600.000000
4,Deserts,80,Woodland,6,Other_fed,128427300.000000
4,Deserts,80,Woodland,7,Private,23971500.000000
4,Deserts,80,Woodland,8,State_gov,9778500.000000
4,Deserts,80,Woodland,9,USFS_nonwild,126965700.000000
4,Deserts,90,Forest,1,BLM,2156400.000000
4,Deserts,90,Forest,2,DoD,3600.000000
4,Deserts,90,Forest,3,Easement,515700.000000
4,Deserts,90,Forest,4,Local_gov,50400.000000
4,Deserts,90,Forest,5,NPS,2136600.000000
4,Deserts,90,Forest,6,Other_fed,11581200.000000
4,Deserts,90,Forest,7,Private,3319200.000000
4,Deserts,90,Forest,8,State_gov,8100.000000
4,Deserts,90,Forest,9,USFS_nonwild,1906200.000000
4,Deserts,100,Meadow,1,BLM,52220700.000000
4,Deserts,100,Meadow,2,DoD,37722600.000000
4,Deserts,100,Meadow,3,Easement,6300.000000
4,Deserts,100,Meadow,4,Local_gov,9500400.000000
4,Deserts,100,Meadow,5,NPS,4880700.000000
4,Deserts,100,Meadow,6,Other_fed,1515600.000000
4,Deserts,100,Meadow,7,Private,108541800.000000
4,Deserts,100,Meadow,8,State_gov,2879100.000000
4,Deserts,100,Meadow,9,USFS_nonwild,801000.000000
4,Deserts,110,Coastal_marsh,6,Other_fed,900.000000
4,Deserts,110,Coastal_marsh,7,Private,9900.000000
4,Deserts,130,Cultivated,1,BLM,65474100.000000
4,Deserts,130,Cultivated,2,DoD,5449500.000000
4,Deserts,130,Cultivated,3,Easement,81000.000000
4,Deserts,130,Cultivated,4,Local_gov,47580300.000000
4,Deserts,130,Cultivated,5,NPS,13500.000000
4,Deserts,130,Cultivated,6,Other_fed,120948300.000000
4,Deserts,130,Cultivated,7,Private,2842684200.000000
4,Deserts,130,Cultivated,8,State_gov,9594000.000000
4,Deserts,160,Developed_all,1,BLM,227582100.000000
4,Deserts,160,Developed_all,2,DoD,80643600.000000
4,Deserts,160,Developed_all,3,Easement,3474000.000000
4,Deserts,160,Developed_all,4,Local_gov,34101900.000000
4,Deserts,160,Developed_all,5,NPS,52895700.000000
4,Deserts,160,Developed_all,6,Other_fed,31281300.000000
4,Deserts,160,Developed_all,7,Private,1898035200.000000
4,Deserts,160,Developed_all,8,State_gov,20997000.000000
4,Deserts,160,Developed_all,9,USFS_nonwild,8690400.000000
4,Deserts,*,no data,1,BLM,5400.000000
4,Deserts,*,no data,7,Private,1800.000000
5,Eastside,0,Water,1,BLM,19581300.000000
5,Eastside,0,Water,2,DoD,15027300.000000
5,Eastside,0,Water,3,Easement,1601100.000000
5,Eastside,0,Water,4,Local_gov,20774700.000000
5,Eastside,0,Water,6,Other_fed,156966300.000000
5,Eastside,0,Water,7,Private,683116200.000000
5,Eastside,0,Water,8,State_gov,200339100.000000
5,Eastside,0,Water,9,USFS_nonwild,19801800.000000
5,Eastside,10,Ice,7,Private,900.000000
5,Eastside,10,Ice,9,USFS_nonwild,900.000000
5,Eastside,20,Barren,1,BLM,140331600.000000
5,Eastside,20,Barren,2,DoD,1464300.000000
5,Eastside,20,Barren,3,Easement,1380600.000000
5,Eastside,20,Barren,4,Local_gov,23217300.000000
5,Eastside,20,Barren,5,NPS,14400.000000
5,Eastside,20,Barren,6,Other_fed,61822800.000000
5,Eastside,20,Barren,7,Private,341875800.000000
5,Eastside,20,Barren,8,State_gov,12084300.000000
5,Eastside,20,Barren,9,USFS_nonwild,82336500.000000
5,Eastside,30,Sparse,1,BLM,237578400.000000
5,Eastside,30,Sparse,2,DoD,1494900.000000
5,Eastside,30,Sparse,3,Easement,2546100.000000
5,Eastside,30,Sparse,4,Local_gov,64472400.000000
5,Eastside,30,Sparse,5,NPS,89100.000000
5,Eastside,30,Sparse,6,Other_fed,65795400.000000
5,Eastside,30,Sparse,7,Private,125325000.000000
5,Eastside,30,Sparse,8,State_gov,17996400.000000
5,Eastside,30,Sparse,9,USFS_nonwild,213750900.000000
5,Eastside,40,Desert,1,BLM,547560900.000000
5,Eastside,40,Desert,2,DoD,13851900.000000
5,Eastside,40,Desert,3,Easement,3500100.000000
5,Eastside,40,Desert,4,Local_gov,215148600.000000
5,Eastside,40,Desert,6,Other_fed,79112700.000000
5,Eastside,40,Desert,7,Private,111624300.000000
5,Eastside,40,Desert,8,State_gov,17529300.000000
5,Eastside,40,Desert,9,USFS_nonwild,132790500.000000
5,Eastside,50,Shrubland,1,BLM,4382017200.000000
5,Eastside,50,Shrubland,2,DoD,86979600.000000
5,Eastside,50,Shrubland,3,Easement,63078300.000000
5,Eastside,50,Shrubland,4,Local_gov,115187400.000000
5,Eastside,50,Shrubland,5,NPS,1773900.000000
5,Eastside,50,Shrubland,6,Other_fed,507141000.000000
5,Eastside,50,Shrubland,7,Private,2783858400.000000
5,Eastside,50,Shrubland,8,State_gov,229833900.000000
5,Eastside,50,Shrubland,9,USFS_nonwild,3709935900.000000
5,Eastside,60,Grassland,1,BLM,347580900.000000
5,Eastside,60,Grassland,2,DoD,4188600.000000
5,Eastside,60,Grassland,3,Easement,14730300.000000
5,Eastside,60,Grassland,4,Local_gov,41915700.000000
5,Eastside,60,Grassland,5,NPS,1458000.000000
5,Eastside,60,Grassland,6,Other_fed,35918100.000000
5,Eastside,60,Grassland,7,Private,173961000.000000
5,Eastside,60,Grassland,8,State_gov,33581700.000000
5,Eastside,60,Grassland,9,USFS_nonwild,208083600.000000
5,Eastside,70,Savanna,1,BLM,84013200.000000
5,Eastside,70,Savanna,3,Easement,54800100.000000
5,Eastside,70,Savanna,4,Local_gov,12600.000000
5,Eastside,70,Savanna,5,NPS,1800.000000
5,Eastside,70,Savanna,6,Other_fed,21942000.000000
5,Eastside,70,Savanna,7,Private,445347900.000000
5,Eastside,70,Savanna,8,State_gov,4854600.000000
5,Eastside,70,Savanna,9,USFS_nonwild,877003200.000000
