Landcat,Area_2010_m2,Area_2011_m2,Area_2012_m2,Area_2013_m2,Area_2014_m2,Area_2015_m2,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2,Area_2051_m2,Area_2052_m2,Area_2053_m2,Area_2054_m2,Area_2055_m2,Area_2056_m2,Area_2057_m2,Area_2058_m2,Area_2059_m2,Area_2060_m2,Area_2061_m2,Area_2062_m2,Area_2063_m2,Area_2064_m2,Area_2065_m2,Area_2066_m2,Area_2067_m2,Area_2068_m2,Area_2069_m2,Area_2070_m2,Area_2071_m2,Area_2072_m2,Area_2073_m2,Area_2074_m2,Area_2075_m2,Area_2076_m2,Area_2077_m2,Area_2078_m2,Area_2079_m2,Area_2080_m2,Area_2081_m2,Area_2082_m2,Area_2083_m2,Area_2084_m2,Area_2085_m2,Area_2086_m2,Area_2087_m2,Area_2088_m2,Area_2089_m2,Area_2090_m2,Area_2091_m2,Area_2092_m2,Area_2093_m2,Area_2094_m2,Area_2095_m2,Area_2096_m2,Area_2097_m2,Area_2098_m2,Area_2099_m2,Area_2100_m2
104003,-2670.047956,5051.442078,-15298.65315,-21649.03748,-216.4903748,-32906.53697,-4618.461329,-62854.37214,-76854.08305,1731.922998,-71730.47751,4979.27862,-91864.08236,-7504.999659,-29587.01789,-147790.7625,-17607.88382,3103.028705,-70503.69872,-66751.19889,-117698.6004,61483.26644,-56864.80511,-7432.836201,-76854.08305,-82049.85204,-61627.59335,-84359.0827,8298.7977,-79018.98679,-41205.33467,-71946.96788,-118492.3985,-240592.9698,-81977.68858,12700.76865,-160708.0215,-180697.2995,-117554.2735,-2020.576831,-59390.52615,-28793.21985,-100595.8608,-6061.730494,-3175.192163,-70431.53526,-116904.8024,-15442.98007,-5412.259369,-39184.75783,-64658.4586,-93523.8419,-49504.13237,-126358.2154,-75843.79463,-45968.12291,-5123.605536,-8731.778449,-97709.32248,-38607.45017,-28576.72947,-172254.1749,938.1249574,27782.93143,-192892.9239,-39256.92129,-114162.591,-95472.25528,-24535.57581,-100162.8801,41205.33467,48421.68049,-324735.5622,-39401.24821,-75988.12155,39401.24821,-40772.35392,-31102.45051,-104276.1972,-25618.02768,-66823.36235,-47916.53628,-72957.2563,-110482.2546,42432.11346,-54483.41099,-114595.5717,-105863.7933,-211222.4423,-1948.413373,-360.8172913
104004,-44782.17857,-25945.64228,-6849.649561,27502.38081,-102589.0696,-159721.3739,-18317.62345,-54330.17493,-152197.1376,-16086.29821,-185978.3638,-184525.4079,-45197.30885,-150017.7037,-15152.25509,1245.390829,-117066.738,-141040.5114,-34663.37808,-125057.9958,-119142.3893,-79393.66537,-14373.88582,-47636.19922,-68652.16947,-53759.3708,-63981.95386,-66576.51808,-99527.48378,-53032.89282,-74879.12361,-70831.60342,-135280.5788,-16708.99363,-38607.11571,-18577.07987,-31290.44459,-45352.9827,-53084.7841,-79134.20895,-157541.9399,-40527.09324,-27450.48953,-65798.14882,-65694.36625,-127237.4297,-56457.7176,-101136.1136,-35960.6602,-118052.6724,-22365.14364,-34352.03038,-10378.25691,-90861.63926,-73893.18921,0,-106792.2636,-34767.16065,-111358.6967,-45560.54784,-149498.7908,-36998.48589,-36790.92075,-66524.6268,-16449.5372,-63981.95386,-22935.94777,-99423.70121,-80379.59978,-138445.9472,-39281.70241,-96932.91955,-75086.68875,-30304.51018,-94027.00761,-28228.8588,-96362.11542,-128742.277,-50801.56758,-130921.7109,-189870.2102,-203050.5965,-42343.2882,-37828.74644,-35234.18221,-94338.35532,-199625.7717,-13751.19041,-29370.46706,-1297.282114,-13439.8427
104005,0,0,0,0,0,-61806.98851,0,0,0,-147628.9623,-3791.839786,-34505.74205,0,0,0,-61806.98851,0,-41583.84299,0,0,-96565.51989,0,0,-125636.2916,0,-75584.0064,-119190.1639,0,0,-34758.53137,0,-24646.95861,-129428.1314,-75584.0064,0,0,0,0,0,0,0,-89740.20827,-86453.94712,0,-124119.5557,0,0,0,-126647.4489,0,0,-146744.1997,0,0,-133472.7605,0,0,0,-39055.9498,0,0,0,0,-108825.8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104006,1830.576816,0,0,0,677.9914135,-56.49928445,0,-4271.345905,-2949.262649,0,0,-2485.968516,-146.8981396,0,-553.6929877,4022.749053,-4090.548195,0,-1423.781968,1988.774813,0,0,0,4067.948481,-45.19942757,0,-1084.786262,-33.89957067,5446.531022,0,-9333.681792,0,0,-45.19942757,101.698712,-45.19942756,-790.9899824,-949.1879789,0,0,-723.190841,0,0,0,-1084.786262,0,-22.59971378,0,-1525.48068,-768.3902686,0,1423.781968,-485.8938463,0,0,0,-542.3931308,0,-11638.8526,0,0,-4113.147908,4113.147908,0,0,0,0,0,0,0,11571.05346,0,0,0,-4113.147908,-11571.05346,0,519.793417,0,0,0,-1581.979965,0,0,0,0,0,0,0,0,0
104007,2156716.074,1585366.47,1864607.155,225944.7478,53724.87833,-986350.1615,-2456867.64,-938415.9886,-1286608.963,-704106.8885,-2413330.113,-3866475.475,-901205.3443,-589472.3676,-2241860.891,-1668366.581,511405.0794,-2751014.029,-3127302.648,-3433137.684,-3869263.593,-2399818.467,-2532575.752,-2707476.503,-5194906.199,-4977861.98,-2387164.704,-1222696.732,-5215709.845,-4026256.052,-3166336.292,-5467283.826,-5471358.767,-2994867.07,-1468265.537,440844.2611,-4457127.431,-2670051.388,-3298771.871,-2870045.197,-4657657.416,-2073823.198,-3534689.5,-5114479.735,-2127869.782,-5055285.857,-3719670.369,-4054244.461,-4192363.51,-3451796.624,-3270997.932,-3920200.354,-3148749.706,-2448503.287,-1572176.529,-1480919.301,-2493113.166,-1967660.264,-4643824.064,-2943715.838,-3248156.816,-3433352.155,-1679411.815,-2568821.278,-3392281.04,-4270645.269,-4329302.97,-2814604.554,-4826767.462,-5147615.438,-3052988.595,-4870626.694,-2860715.727,-5213994.08,-3857682.182,-4662590.239,-1998865.733,-4663233.651,-4495303.193,-3470133.858,-4983652.686,-4412946.493,-2067925.257,-5117375.088,-1897957.329,-4989014.45,-5718536.101,-3055883.948,-2354243.471,-3349601.396,-2174946.073
104008,0,0,0,0,-6192.734452,0,1935.229516,-69281.21668,-7044.235439,28796.2152,9443.920039,79654.04688,0,-7431.281342,-2786.730503,-52406.0153,46058.46248,-3483.413129,-104579.8031,-34447.08539,-116887.8628,-5573.461006,-77641.40819,-42342.82181,74854.67768,12617.69645,-4102.686574,-51322.28677,-39401.27295,31660.35488,-38936.81786,0,-10295.42103,-77641.40819,-128886.2858,30731.44472,-22990.52665,-28409.1693,0,0,61153.25271,66881.53208,14475.51678,-37233.81589,64791.4842,4180.095755,-58598.74975,20745.66041,-120990.5493,0,-11611.3771,50780.4225,-387.0459032,0,-31195.8998,0,-24306.48272,-18500.79417,-12308.05972,-77.40918064,-4954.187561,2167.457058,77.40918064,-464.4550839,-35453.40474,-2786.730503,0,-13082.15153,25545.02961,-55192.7458,-1780.411155,20900.47877,-62701.43632,-2554.502961,-5109.005923,-4644.550839,-27635.07749,41723.54837,-30499.21717,8747.237413,-32744.08341,-128267.0123,-7121.644619,-53644.56219,-82905.23247,-2090.047877,0,-18036.33909,0,1857.820335,21210.1155
104009,1657.251914,0,0,0,163.3910338,0,0,0,0,0,490.1731014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730.964422,0,0,3641.285896,0,0,0,0,0,4318.191607,0,2614.256541,0,0,0,0,-3641.285896,0,0,0,3641.285896,0,0,0,0,0,0,0,0,0,-3641.285896,0,0,0,0,0,-5975.443522,0,0,0,0,0,0,0,0,0,0,5975.443522,0,-2334.157626,-3641.285896,3641.285896,0,0,-4318.191607,4318.191607,0,0,0,0,0
105001,68362.03065,0,0,-31551.70645,0,-39176.70218,0,0,0,0,26030.15782,73883.57928,0,31551.70645,0,0,0,0,0,-96495.63557,201405.0595,-58896.51871,-52323.24654,17616.36944,-75461.1646,61262.8967,-181948.1739,21034.47097,162228.3574,0,-10780.16637,-159336.1176,0,0,-21034.47097,-150659.3983,96495.63557,-161965.4265,-51534.45388,-75987.02638,-41806.01105,229538.6645,-60999.96581,137512.854,0,0,0,0,211133.5024,0,20245.67831,0,58633.58783,0,21034.47097,10254.3046,-204560.2302,0,184577.4828,-108590.4564,3155.170645,94918.05025,193517.1329,-85715.4692,0,-19456.88565,-138564.5775,-65206.86001,-39965.49484,0,0,-3155.170645,0,-1840.51621,3155.170645,-3681.03242,0,0,0,0,0,-125943.8949,-1840.51621,-3155.170645,0,3155.170645,-35232.73887,0,0,0,0
105002,0,0,0,-44117.55682,0,-119577.8897,0,0,-86452.5861,24955.38568,-11140.79718,0,0,105614.7572,-16191.2919,0,0,-147207.0667,0,-168745.9413,-23172.85813,-58377.77721,-594.1758495,0,-98930.27894,-10100.98944,-261288.8298,0,-112744.8674,-2822.335285,-6535.934344,0,-9655.357554,-30600.05625,-2228.159436,-93137.0644,0,89274.92138,0,445.6318871,-17231.09963,-79768.10779,-16488.37982,0,0,0,0,0,0,177064.4031,-445.6318871,-23915.57794,-445.6318871,0,0,0,0,0,0,0,0,-15448.57209,0,0,0,0,-68775.85458,0,-140819.6763,0,0,-94622.50403,0,0,0,0,69964.20628,-114527.395,0,0,-63279.72797,0,0,-12626.2368,-87195.30591,-142602.2039,-59714.67287,-282530.6164,-156862.4243,-152109.0175,-57040.88155
105003,-5177.494999,9795.26081,-29665.64702,-41979.68918,-419.7968919,-63809.12756,-8955.667026,-121881.0309,-149027.8966,3358.375135,-139092.7035,9655.328512,-178133.8144,-14552.95892,-57372.24189,-286581.3448,-34143.48054,6017.088783,-136713.8544,-129437.375,-228229.5769,119222.3173,-110266.6503,-14413.02662,-149027.8966,-159103.022,-119502.1819,-163580.8555,16092.21419,-153225.8655,-79901.34175,-139512.5004,-229768.8321,-466534.2791,-158963.0897,24628.08432,-311629.226,-350390.4724,-227949.7123,-3918.104324,-115164.2807,-55832.98662,-195065.6224,-11754.31297,-6157.02108,-136573.9221,-226690.3216,-29945.51162,-10494.9223,-75983.23742,-125379.3384,-181352.2573,-95993.55594,-245021.4525,-147068.8444,-89136.87337,-9935.193107,-16931.80797,-189468.3305,-74863.77905,-55413.18972,-334018.3936,1819.119865,53873.93445,-374039.0306,-76123.16972,-221372.8943,-185130.4293,-47576.98108,-194226.0286,79901.34175,93894.57148,-629695.3378,-76403.03432,-147348.709,76403.03432,-79061.74796,-60310.82013,-202202.1696,-49675.96554,-129577.3073,-92915.0454,-141471.5526,-214236.3471,82280.1908,-105648.8844,-222212.4881,-205280.6801,-409581.8341,-3778.172027,-699.6614864
105004,-98324.15316,-56966.48503,-15039.15205,60384.47413,-225245.4818,-350685.6818,-40218.33843,-119287.8197,-334165.4012,-35319.22072,-408335.7647,-405145.6415,-99235.61692,-329380.2164,-33268.42726,2734.391281,-257032.7805,-309669.8126,-76107.224,-274578.4578,-261590.0993,-174317.4442,-31559.43271,-104590.4665,-150733.3194,-118034.557,-140479.3521,-146176.0006,-218523.4366,-116439.4954,-164405.2758,-155518.5041,-297023.253,-36686.41636,-84766.12973,-40788.00328,-68701.58095,-99577.41583,-116553.4284,-173747.7793,-345900.4971,-88981.64962,-60270.54116,-144467.006,-144239.1401,-279363.6426,-123959.0714,-222055.3586,-78955.54825,-259197.5069,-49105.1101,-75423.62618,-22786.59401,-199496.6306,-162240.5494,0,-234474.0524,-76335.08994,-244500.1538,-100033.1477,-328240.8867,-81234.20765,-80778.47577,-146062.0676,-36116.75151,-140479.3521,-50358.37277,-218295.5706,-176482.1706,-303973.1641,-86247.25834,-212826.7881,-164861.0077,-66536.85452,-206446.5418,-61979.53571,-211573.5254,-282667.6987,-111540.3777,-287452.8835,-416880.7375,-445819.7119,-92969.30357,-83057.13517,-77360.48667,-207130.1396,-438300.1358,-30192.23707,-64486.06105,-2848.324252,-29508.63925
105005,0,0,0,0,0,-208970.9219,0,0,0,-499137.0895,-12820.30196,-116664.7478,0,0,0,-208970.9219,0,-140595.9781,0,0,-326490.3565,0,0,-424779.3381,0,-255551.3523,-402984.8248,0,0,-117519.4346,0,-83331.96271,-437599.6401,-255551.3523,0,0,0,0,0,0,0,-303413.813,-292302.8846,0,-419651.2173,0,0,0,-428198.0853,0,0,-496145.6857,0,0,-451274.6288,0,0,0,-132049.1101,0,0,0,0,-367942.6661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105006,19136.84571,0,0,0,7087.720634,-590.6433862,0,-44652.64,-30831.58476,0,0,-25988.30899,-1535.672804,0,-5788.305185,42053.8091,-42762.58116,0,-14884.21333,20790.64719,0,0,0,42526.32381,-472.514709,0,-11340.35301,-354.3860317,56938.02243,0,-97574.2874,0,0,-472.5147089,1063.158095,-472.5147089,-8269.007407,-9922.808888,0,0,-7560.235343,0,0,0,-11340.35301,0,-236.2573545,0,-15947.37143,-8032.750052,0,14884.21333,-5079.533121,0,0,0,-5670.176507,0,-121672.5376,0,0,-42998.83851,42998.83851,0,0,0,0,0,0,0,120963.7655,0,0,0,-42998.83851,-120963.7655,0,5433.919153,0,0,0,-16538.01481,0,0,0,0,0,0,0,0,0
105007,2855176.065,2098792.907,2468466.658,299117.7391,71123.86678,-1305783.087,-3252532.758,-1242325.266,-1703281.744,-932134.3498,-3194895.453,-5118646.987,-1193063.825,-780375.0413,-2967895.327,-2208672.893,677025.3906,-3641939.478,-4140090.473,-4544971.247,-5122338.046,-3177008.013,-3352759.205,-3584302.173,-6877294.615,-6589959.872,-3160256.284,-1618671.315,-6904835.594,-5330173.058,-4191765.298,-7237882.682,-7243277.307,-3964765.172,-1943768.431,583613.2062,-5900583.63,-3534756.804,-4367090.598,-3799519.302,-6166055.947,-2745438.043,-4679410.972,-6770821.761,-2816987.801,-6692457.74,-4924298.537,-5367225.611,-5550074.993,-4569672.95,-4330321.973,-5189770.854,-4168483.234,-3241459.581,-2081331.359,-1960520.16,-3300516.524,-2604893.875,-6147742.616,-3897048.437,-4300083.682,-4545255.175,-2223295.165,-3400742.971,-4490883.037,-5653708.572,-5731362.774,-3726124.015,-6389932.869,-6814688.577,-4041709.555,-6447996.066,-3787168.451,-6902564.173,-5107005.955,-6172586.283,-2646205.343,-6173438.065,-5951122.745,-4593948.76,-6597625.918,-5842094.542,-2737630.034,-6774654.784,-2512617.401,-6604724.108,-7570503.88,-4045542.578,-3116673.396,-4434381.443,-2879309.912
105008,0,0,0,0,-9458.659689,0,2955.831153,-105818.7553,-10759.2254,43982.76755,14424.45603,121662.0103,0,-11350.39163,-4256.39686,-80043.90762,70348.78144,-5320.496075,-159733.1155,-52613.79452,-178532.2016,-8512.79372,-118587.9459,-64673.58562,114331.549,19272.01912,-6266.362044,-78388.64217,-60180.72227,48357.39766,-59471.3228,0,-15725.02173,-118587.9459,-196858.3548,46938.59871,-35115.2741,-43391.60132,0,0,93404.26443,102153.5246,22109.61702,-56870.19138,98961.227,6384.59529,-89502.56731,31686.50996,-184798.5637,0,-17734.98692,77561.00945,-591.1662306,0,-47647.99818,0,-37125.23928,-28257.74582,-18799.08613,-118.2332461,-7566.927751,3310.530891,118.2332461,-709.3994767,-54150.82672,-4256.39686,0,-19981.41859,39016.97122,-84300.30448,-2719.364661,31922.97645,-95768.92935,-3901.697122,-7803.394244,-7093.994767,-42209.26886,63727.71966,-46583.89897,13360.35681,-50012.66311,-195912.4888,-10877.45864,-81935.63956,-126627.8066,-3192.297645,0,-27548.34634,0,2837.597907,32395.90944
105009,20783.26296,0,0,0,2049.054095,0,0,0,0,0,6147.162285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34248.47559,0,0,45664.63412,0,0,0,0,0,54153.57251,0,32784.86552,0,0,0,0,-45664.63412,0,0,0,45664.63412,0,0,0,0,0,0,0,0,0,-45664.63412,0,0,0,0,0,-74936.83548,0,0,0,0,0,0,0,0,0,0,74936.83548,0,-29272.20136,-45664.63412,45664.63412,0,0,-54153.57251,54153.57251,0,0,0,0,0
106001,70861.6124,0,0,-32705.35957,0,-40609.1548,0,0,0,0,26981.92165,76585.05033,0,32705.35957,0,0,0,0,0,-100023.8914,208769.2119,-61050.00453,-54236.38795,18260.49243,-78220.31831,63502.9065,-188600.9069,21803.57305,168160.0571,0,-11174.33119,-165162.0658,0,0,-21803.57305,-156168.092,100023.8914,-167887.5125,-53418.75397,-78765.40763,-43334.60143,237931.4909,-63230.36184,142540.8588,0,0,0,0,218853.3645,0,20985.93906,0,60777.45987,0,21803.57305,10629.24186,-212039.7479,0,191326.3535,-112560.9459,3270.535957,98388.62338,200592.872,-88849.56017,0,-20168.30507,-143631.0374,-67591.07645,-41426.78879,0,0,-3270.535957,0,-1907.812642,3270.535957,-3815.625283,0,0,0,0,0,-130548.8936,-1907.812642,-3270.535957,0,3270.535957,-36520.98485,0,0,0,0
106002,0,0,0,-119486.8479,0,-323861.6585,0,0,-234145.9444,67588.52003,-30173.44644,0,0,286044.2723,-43852.07549,0,0,-398691.8056,0,-457027.1354,-62760.7686,-158108.8593,-1609.250477,0,-267940.2044,-27357.25811,-707667.8972,0,-305355.278,-7643.939765,-17701.75524,0,-26150.32025,-82876.39956,-6034.689288,-252250.0122,0,241789.8841,0,1206.937858,-46668.26383,-216041.8765,-44656.70073,0,0,0,0,0,0,479556.6421,-1206.937858,-64772.33169,-1206.937858,0,0,0,0,0,0,0,0,-41840.5124,0,0,0,0,-186270.7427,0,-381392.363,0,0,-256273.1384,0,0,0,0,189489.2436,-310183.0294,0,0,-171385.1758,0,0,-34196.57263,-236157.5075,-386220.1144,-161729.6729,-765198.6017,-424842.1259,-411968.1221,-154488.0458
106003,-10664.6494,20176.36373,-61105.55873,-86470.13027,-864.7013027,-131434.598,-18446.96112,-251051.6116,-306968.9625,6917.610422,-286504.365,19888.12996,-366921.5861,-29976.31183,-118175.8447,-590302.756,-70329.03929,12394.05201,-281604.3909,-266616.235,-470109.2749,245575.17,-227128.2088,-29688.07806,-306968.9625,-327721.7937,-246151.6375,-336945.2743,33146.88327,-315615.9755,-164581.4813,-287369.0663,-473279.8464,-960971.3811,-327433.56,50729.14309,-641896.6004,-721737.354,-469532.8074,-8070.545492,-237216.3907,-115005.2733,-401797.872,-24211.63648,-12682.28577,-281316.1572,-466938.7035,-61682.02626,-21617.53257,-156510.9358,-258257.4557,-373550.9628,-197728.3646,-504697.327,-302933.6897,-183604.9099,-20464.5975,-34876.28588,-390268.5213,-154205.0657,-114140.572,-688014.0032,3747.038979,110970.0005,-770448.8607,-156799.1696,-455985.8203,-381333.2745,-97999.48098,-400068.4694,164581.4813,193404.858,-1297051.954,-157375.6371,-303510.1573,157375.6371,-162852.0787,-124228.7538,-416497.7941,-102322.9875,-266904.4688,-191387.2217,-291404.339,-441285.8982,169481.4553,-217616.4945,-457715.2229,-422838.937,-843660.2377,-7782.311725,-1441.168838
106004,-210913.0569,-122197.5996,-32260.16629,129529.4556,-483169.3088,-752248.4231,-86271.50532,-255881.7736,-716811.1192,-75762.51175,-875912.3939,-869069.3283,-212868.2185,-706546.5209,-71363.39816,5865.484781,-551355.5694,-664266.1514,-163255.9931,-588992.4301,-561131.3773,-373924.6548,-67697.47018,-224354.7929,-323334.8485,-253193.4264,-301339.2806,-313559.0406,-468749.9921,-249771.8936,-352662.2724,-333599.4469,-637138.2843,-78695.25414,-181830.0282,-87493.48131,-147370.3051,-213601.4041,-250016.2888,-372702.6788,-741983.8248,-190872.6506,-129285.0604,-309893.1126,-309404.3222,-599257.0284,-265901.9767,-476326.2432,-169365.873,-555999.0782,-105334.3309,-161789.6219,-48879.03984,-427935.9938,-348018.7637,0,-502965.3199,-163744.7835,-524472.0975,-214578.9849,-704102.5689,-174253.777,-173276.1962,-313314.6454,-77473.27814,-301339.2806,-108022.678,-468261.2017,-378568.1636,-652046.3914,-185007.1658,-456530.2321,-353639.8532,-142726.7963,-442844.1009,-132950.9884,-453841.8849,-606344.4892,-239262.9,-616609.0876,-894242.0339,-956318.4144,-199426.4825,-178164.1002,-165944.3403,-444310.4721,-940188.3313,-64764.72779,-138327.6827,-6109.87998,-63298.35659
106005,0,0,0,0,0,-42854.63122,0,0,0,-102360.3462,-2629.11848,-23924.97817,0,0,0,-42854.63122,0,-28832.666,0,0,-66954.88395,0,0,-87111.45897,0,-52407.09503,-82641.95755,0,0,-24100.25273,0,-17089.27012,-89740.57745,-52407.09503,0,0,0,0,0,0,0,-62222.47069,-59943.90134,0,-86059.81158,0,0,0,-87812.55723,0,0,-101746.8852,0,0,-92544.97049,0,0,0,-27079.92034,0,0,0,0,-75455.70037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106006,59292.88056,0,0,0,21960.32613,-1830.027178,0,-138350.0546,-95527.41868,0,0,-80521.19582,-4758.070662,0,-17934.26634,130297.9351,-132493.9677,0,-46116.68488,64416.95666,0,0,0,131761.9568,-1464.021742,0,-35136.52181,-1098.016307,176414.6199,0,-302320.4898,0,0,-1464.021742,3294.04892,-1464.021742,-25620.38049,-30744.45659,0,0,-23424.34788,0,0,0,-35136.52181,0,-732.0108711,0,-49410.7338,-24888.36962,0,46116.68488,-15738.23373,0,0,0,-17568.26091,0,-376985.5986,0,0,-133225.9785,133225.9785,0,0,0,0,0,0,0,374789.566,0,0,0,-133225.9785,-374789.566,0,16836.25004,0,0,0,-51240.76098,0,0,0,0,0,0,0,0,0
106007,7680411.055,5645743.687,6640164.45,804625.4024,191322.8887,-3512550.76,-8749298.81,-3341849.5,-4581820.397,-2507437.3,-8594254.713,-13769137.88,-3209336.441,-2099205.428,-7983625.373,-5941320.365,1821195.322,-9796801.173,-11136825.16,-12225952.66,-13779066.81,-8546137.579,-9018907.512,-9641757.076,-18499892.26,-17726963.06,-8501075.502,-4354218.717,-18573977.37,-14338142.08,-11275830.21,-19469872.57,-19484384.09,-10665200.87,-5228728.528,1569916.957,-15872544.01,-9508480.253,-11747454.5,-10220690.21,-16586663.37,-7385216.258,-12587594.93,-18213480.75,-7577684.793,-18002681.88,-13246341.4,-14437813.28,-14929677.32,-12292400.13,-11648547.06,-13960460.77,-11213201.56,-8719512.013,-5598772.199,-5273790.606,-8878374.931,-7007153.065,-16537400.59,-10483043.15,-11567206.19,-12226716.42,-5980654.213,-9147983.632,-12080455.61,-15208451.19,-15417340.65,-10023257.21,-17188891.31,-18331482.29,-10872180.92,-17345081.05,-10187466.47,-18567867.26,-13737823.55,-16604229.95,-7118280.731,-16606521.24,-16008494,-12357701.96,-17747584.69,-15715208.62,-7364212.748,-18223791.56,-6758929.756,-17766678.79,-20364622.13,-10882491.74,-8383837.723,-11928466.57,-7745330.997
106008,0,0,0,0,-20276.96959,0,6336.552997,-226848.5973,-23065.05291,94287.9086,30922.37863,260812.5214,0,-24332.36351,-9124.636316,-171593.8552,150809.9613,-11405.79539,-342427.324,-112790.6433,-382727.801,-18249.27263,-254222.5062,-138643.7796,245097.8699,41314.32554,-13433.49235,-168045.3855,-129012.219,103666.007,-127491.4463,0,-33710.46194,-254222.5062,-422014.4296,100624.4616,-75278.2496,-93020.598,0,0,200235.0747,218991.2716,47397.41642,-121915.2797,212147.7943,13686.95447,-191870.8248,67927.84813,-396161.2934,0,-38019.31798,166271.1506,-1267.310599,0,-102145.2343,0,-79587.10564,-60577.44665,-40300.47706,-253.4621199,-16221.57567,7096.939357,253.4621199,-1520.772719,-116085.6509,-9124.636316,0,-42835.09826,83642.49956,-180718.4915,-5829.628757,68434.77237,-205304.3171,-8364.249956,-16728.49991,-15207.72719,-90485.9768,136616.0826,-99864.07523,28641.21955,-107214.4767,-419986.7326,-23318.51503,-175649.2491,-271457.9304,-6843.477237,0,-59056.67393,0,6083.090877,69448.62085
106009,12652.63073,0,0,0,1247.442466,0,0,0,0,0,3742.327399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20850.10979,0,0,27800.14639,0,0,0,0,0,32968.12232,0,19959.07946,0,0,0,0,-27800.14639,0,0,0,27800.14639,0,0,0,0,0,0,0,0,0,-27800.14639,0,0,0,0,0,-45620.75305,0,0,0,0,0,0,0,0,0,0,45620.75305,0,-17820.60666,-27800.14639,27800.14639,0,0,-32968.12232,32968.12232,0,0,0,0,0
107001,28342.1849,0,0,-13081.00841,0,-16242.25211,0,0,0,0,10791.83194,30631.36137,0,13081.00841,0,0,0,0,0,-40006.08406,83500.43704,-24417.88237,-21692.67229,7303.563031,-31285.41179,25398.958,-75433.81518,8720.672276,67258.18493,0,-4469.344541,-66059.09249,0,0,-8720.672276,-62461.81517,40006.08406,-67149.17652,-21365.64708,-31503.4286,-17332.33615,95164.33621,-25289.9496,57011.395,0,0,0,0,87533.74797,0,8393.647065,0,24308.87397,0,8720.672276,4251.327734,-84808.53788,0,76523.89922,-45020.47062,1308.100841,39352.03364,80230.18494,-35536.73952,0,-8066.621855,-57447.42862,-27034.08405,-16569.27732,0,0,-1308.100841,0,-763.0588241,1308.100841,-1526.117648,0,0,0,0,0,-52215.02525,-763.0588241,-1308.100841,0,1308.100841,-14607.12606,0,0,0,0
107002,0,0,0,-25511.96641,0,-69148.59584,0,0,-49993.14631,14431.0113,-6442.415761,0,0,61074.10141,-9362.977573,0,0,-85125.78692,0,-97581.12406,-13400.22478,-33758.25859,-343.5955073,0,-57208.65196,-5841.123623,-151096.1243,0,-65197.2475,-1632.078659,-3779.55058,0,-5583.426993,-17695.16862,-1288.483152,-53858.59576,0,51625.22497,0,257.6966304,-9964.26971,-46127.69685,-9534.775326,0,0,0,0,0,0,102391.4612,-257.6966304,-13829.71917,-257.6966304,0,0,0,0,0,0,0,0,-8933.483189,0,0,0,0,-39771.17996,0,-81432.13522,0,0,-54717.58453,0,0,0,0,40458.37098,-66228.03402,0,0,-36592.92152,0,0,-7301.404529,-50422.64069,-82462.92174,-34531.34848,-163379.6637,-90709.21392,-87960.44986,-32985.1687
107003,-3707.27106,7013.75606,-21241.66121,-30058.95454,-300.5895454,-45689.6109,-6412.576969,-87271.16469,-106709.2886,2404.716363,-99595.33605,6913.559545,-127550.1638,-10420.43757,-41080.57121,-205202.463,-24447.94969,4308.450151,-97891.99529,-92681.7765,-163420.5162,85367.4309,-78954.85393,-10320.24106,-106709.2886,-113923.4377,-85567.82393,-117129.7262,11522.59924,-109715.1841,-57212.21014,-99895.92559,-164522.6779,-334055.1815,-113823.2412,17634.58666,-223137.6392,-250892.0739,-163220.1232,-2805.502424,-82461.73196,-39978.40954,-139673.9421,-8416.507272,-4408.646666,-97791.79878,-162318.3545,-21442.05424,-7514.738636,-54406.70772,-89776.07757,-129854.6836,-68734.80939,-175444.098,-105306.5374,-63825.18014,-7113.952575,-12123.77833,-135666.0815,-53605.1356,-39677.82,-239169.0816,1302.554697,38575.65833,-267825.285,-54506.90424,-158510.887,-132559.9895,-34066.81515,-139072.763,57212.21014,67231.86166,-450884.3181,-54707.29727,-105506.9304,54707.29727,-56611.03105,-43184.69803,-144783.9644,-35569.76287,-92781.97302,-66530.48605,-101298.6768,-153400.8647,58915.5509,-75648.36893,-159112.066,-146988.2877,-293275.1998,-2705.305909,-500.9825757
