Landcat,Area_2010_m2,Area_2011_m2,Area_2012_m2,Area_2013_m2,Area_2014_m2,Area_2015_m2,Area_2016_m2,Area_2017_m2,Area_2018_m2,Area_2019_m2,Area_2020_m2,Area_2021_m2,Area_2022_m2,Area_2023_m2,Area_2024_m2,Area_2025_m2,Area_2026_m2,Area_2027_m2,Area_2028_m2,Area_2029_m2,Area_2030_m2,Area_2031_m2,Area_2032_m2,Area_2033_m2,Area_2034_m2,Area_2035_m2,Area_2036_m2,Area_2037_m2,Area_2038_m2,Area_2039_m2,Area_2040_m2,Area_2041_m2,Area_2042_m2,Area_2043_m2,Area_2044_m2,Area_2045_m2,Area_2046_m2,Area_2047_m2,Area_2048_m2,Area_2049_m2,Area_2050_m2
108004,-265386.0798,-153757.8678,-40592.07709,162983.3398,-607958.6092,-946533.434,-108553.0546,-321968.9751,-901943.6524,-95329.87802,-1102136.396,-1093525.956,-267846.2057,-889027.9915,-89794.59478,7380.377653,-693755.4994,-835827.7692,-205420.5113,-741112.9227,-706056.1288,-470499.0754,-85181.85875,-282299.4452,-406843.3181,-318586.302,-379166.9019,-394542.6887,-589815.1808,-314281.0817,-443745.2064,-419758.979,-801693.5226,-99020.06685,-228791.7073,-110090.6333,-185431.9885,-268768.7529,-314588.5975,-468961.4967,-933617.7731
108005,0,0,0,0,0,-40356.37918,0,0,0,-96393.15108,-2475.851483,-22530.2485,0,0,0,-40356.37918,0,-27151.83793,0,0,-63051.68444,0,0,-82033.21248,0,-49351.9729,-77824.26496,0,0,-22695.30526,0,-16093.03464,-84509.06396,-49351.9729,0,0,0,0,0,0,0
108006,41860.07908,0,0,0,15503.73299,-1291.977749,0,-97673.51785,-67441.23852,0,0,-56847.02097,-3359.142148,0,-12661.38194,91988.81576,-93539.18906,0,-32557.83928,45477.61678,0,0,0,93022.39796,-1033.5822,0,-24805.97279,-775.1866496,124546.655,0,-213434.7242,0,0,-1033.5822,2325.559949,-1033.5822,-18087.68849,-21705.22619,0,0,-16537.31519
108007,1949812.375,1433274.968,1685726.808,204268.8282,48570.80348,-891725.0508,-2221169.019,-848389.4237,-1163178.643,-636558.674,-2181808.248,-3495546.688,-814748.5678,-532921.5704,-2026788.858,-1508312.496,462343.6364,-2487096.592,-2827286.112,-3103780.985,-3498067.328,-2169592.837,-2289614.104,-2447735.821,-4696534.938,-4500312.77,-2158153.007,-1105397.807,-4715342.794,-3639998.778,-2862575.079,-4942782.125,-4946466.139,-2707555.688,-1327408.066,398552.0422,-4029534.683,-2413901.07,-2982305.503,-2594708.552,-4210826.903
108008,0,0,0,0,-16913.19969,0,5285.374904,-189216.4216,-19238.76465,78646.37857,25792.62953,217546.0311,0,-20295.83963,-7610.939862,-143127.9524,125791.9227,-9513.674828,-285621.6598,-94079.67329,-319236.6442,-15221.87972,-212049.2412,-115644.0029,204438.3013,34460.64438,-11204.9948,-140168.1425,-107610.233,86468.73343,-106341.7431,0,-28118.19449,-212049.2412,-352005.9686,83931.75348,-62790.25386,-77589.30359,0,0,167017.847
108009,13645.38003,0,0,0,1345.319158,0,0,0,0,0,4035.957473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22486.04878,0,0,29981.39837,0,0,0,0,0,35554.86345,0
109001,555.3549972,0,0,-256.317691,0,-318.261133,0,0,0,0,211.4620951,600.2105931,0,256.317691,0,0,0,0,0,-783.9049384,1636.161261,-478.4596899,-425.0601709,143.1107108,-613.0264777,497.6835167,-1478.098685,170.8784607,1317.900128,0,-87.5752111,-1294.40434,0,0,-170.8784607,-1223.916975,783.9049384,-1315.764147,-418.6522287,-617.2984392,-339.6209406
109002,0,0,0,-1040.759262,0,-2820.913152,0,0,-2039.467646,588.71231,-262.8179956,0,0,2491.514598,-381.9621535,0,0,-3472.701781,0,-3980.816573,-546.6614308,-1377.166297,-14.01695976,0,-2333.823801,-238.288316,-6163.958056,0,-2659.718115,-66.58055887,-154.1865574,0,-227.7755961,-721.8734278,-52.56359911,-2197.158443,0,2106.048204,0,10.51271982,-406.4918331
109003,-2112.66528,3996.934313,-12105.00106,-17129.71848,-171.2971848,-26037.17209,-3654.339943,-49733.28266,-60810.50062,1370.377479,-56756.46724,3939.835251,-72687.10543,-5938.302408,-23410.61526,-116938.8782,-13932.17103,2455.259649,-55785.78319,-52816.63199,-93128.56949,48648.40049,-44994.06055,-5881.203346,-60810.50062,-64921.63305,-48762.59862,-66748.80302,6566.392085,-62523.47246,-32603.56418,-56927.76443,-93756.65917,-190368.2714,-64864.53399,10049.43484,-127159.6102,-142976.0503,-93014.37137,-1598.773725,-46992.52771
109004,-91203.97815,-52841.23879,-13950.08704,56011.71311,-208934.2582,-325290.666,-37305.91458,-110649.554,-309966.7067,-32761.56805,-378765.9996,-375806.8903,-92049.43797,-305528.0427,-30859.28345,2536.379462,-238419.6694,-287244.974,-70595.89502,-254694.771,-242646.9685,-161694.1907,-29274.04629,-97016.51441,-139817.9178,-109487.0468,-130306.4948,-135590.6187,-202698.992,-108007.4921,-152499.8151,-144256.5819,-275514.219,-34029.75778,-78627.76332,-37834.32697,-63726.53398,-92366.4854,-108113.1746,-161165.7783,-320852.0019
109005,0,0,0,0,0,-2588.51523,0,0,0,-6182.793024,-158.8046153,-1445.122,0,0,0,-2588.51523,0,-1741.557282,0,0,-4044.224204,0,0,-5261.726255,0,-3165.505333,-4991.758409,0,0,-1455.708974,0,-1032.23,-5420.53087,-3165.505333,0,0,0,0,0,0,0
109006,10581.08007,0,0,0,3918.918545,-326.5765454,0,-24689.18683,-17047.29567,0,0,-14369.368,-849.099018,0,-3200.450145,23252.25003,-23644.14189,0,-8229.728944,11495.4944,0,0,0,23513.51127,-261.2612363,0,-6270.269672,-195.9459272,31481.97898,0,-53950.4453,0,0,-261.2612363,587.8377817,-261.2612363,-4572.071635,-5486.485963,0,0,-4180.179781
109007,540488.4521,397304.1605,467283.8705,56623.36757,13463.83823,-247186.3953,-615708.5782,-235173.7492,-322433.3954,-176454.2152,-604797.7632,-968966.3697,-225848.496,-147725.9855,-561826.3514,-418104.5812,128161.7655,-689423.7644,-783724.3798,-860368.8242,-969665.0918,-601411.6482,-634681.5718,-678512.9494,-1301880.597,-1247487.766,-598240.5246,-306416.5339,-1307094.139,-1009008.523,-793506.4899,-1370140.376,-1371161.585,-750535.078,-367957.8304,110478.7205,-1116987.968,-669133.9483,-826695.7917,-719253.8251,-1167242.215
109008,0,0,0,0,-9838.218857,0,3074.443393,-110065.0735,-11190.97395,45747.71769,15003.28376,126544.0901,0,-11805.86263,-4427.198486,-83255.92708,73171.75275,-5533.998107,-166142.921,-54725.09239,-185696.3809,-8854.396971,-123346.6689,-67268.82144,118919.4704,20045.37092,-6517.819993,-81534.23878,-62595.66748,50297.89391,-61857.80106,0,-16356.03885,-123346.6689,-204757.93,48822.16108,-36524.38751,-45132.82901,0,0,97152.41121
109009,2189.889458,0,0,0,215.9045945,0,0,0,0,0,647.7137834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3608.691079,0,0,4811.588105,0,0,0,0,0,5706.049996,0
110001,0.096852982,0,0,-0.044701376,0,-0.055504209,0,0,0,0,0.036878635,0.104675723,0,0.044701376,0,0,0,0,0,-0.136711709,0.285343785,-0.083442569,-0.074129782,0.024958268,-0.106910791,0.086795172,-0.257777936,0.029800917,0.229839576,0,-0.01527297,-0.22574195,0,0,-0.029800917,-0.213449071,0.136711709,-0.229467064,-0.073012248,-0.107655814,-0.059229323
110002,0,0,0,-2412.84638,0,-6539.869818,0,0,-4728.204017,1364.842397,-609.3046414,0,0,5776.208,-885.5227455,0,0,-8050.945328,0,-9228.934301,-1267.353654,-3192.756321,-32.49624754,0,-5410.625215,-552.4362082,-14290.22486,0,-6166.162971,-154.3571758,-357.4587229,0,-528.0640225,-1673.556748,-121.8609283,-5093.786802,0,4882.561193,0,24.37218566,-942.3911787
110003,-24.14171279,45.67351069,-138.3254895,-195.7436172,-1.957436172,-297.5302982,-41.75863835,-568.3089687,-694.8898412,15.65948938,-648.5638518,45.02103197,-830.6054158,-67.85778731,-267.5162769,-1336.276427,-159.2048087,28.05658514,-637.4717135,-603.5428198,-1064.192799,555.911873,-514.1532346,-67.20530859,-694.8898412,-741.8683094,-557.2168304,-762.7476285,75.03505328,-714.4642029,-372.5653515,-650.521288,-1071.370065,-2175.364066,-741.2158306,114.8362554,-1453.070119,-1633.806725,-1062.887842,-18.26940428,-536.98999
110004,-3776.343328,-2187.916181,-577.6098717,2319.191151,-8651.020578,-13468.81201,-1544.668823,-4581.496482,-12834.31632,-1356.508032,-15682.98318,-15560.45988,-3811.349987,-12650.53136,-1277.743049,105.0199767,-9871.877807,-11893.51236,-2923.056017,-10545.75599,-10046.9111,-6695.023512,-1212.105564,-4017.014107,-5789.226214,-4533.362326,-5395.401301,-5614.192919,-8392.846469,-4472.100673,-6314.326097,-5973.011173,-11407.79497,-1409.01802,-3255.619277,-1566.547985,-2638.626914,-3824.477484,-4476.476505,-6673.144351,-13285.02705
110005,0,0,0,0,0,-32.02887236,0,0,0,-76.50250086,-1.964961495,-17.8811496,0,0,0,-32.02887236,0,-21.54907773,0,0,-50.0410194,0,0,-65.10572419,0,-39.16823246,-61.76528965,0,0,-18.01214703,0,-12.77224972,-67.07068569,-39.16823246,0,0,0,0,0,0,0
110006,95.31400359,0,0,0,35.30148281,-2.941790234,0,-222.3993417,-153.5614502,0,0,-129.4387703,-7.648654609,0,-28.8295443,209.4554647,-212.985613,0,-74.13311391,103.5510163,0,0,0,211.8088969,-2.353432188,0,-56.4823725,-1.765074141,283.5885786,0,-485.9837467,0,0,-2.353432187,5.295222422,-2.353432188,-41.18506328,-49.42207594,0,0,-37.654915
110007,32276.30867,23725.78299,27904.75613,3381.373428,804.0190257,-14761.21157,-36768.22335,-14043.85328,-19254.73108,-10537.30324,-36116.66302,-57863.6926,-13486.97783,-8821.741685,-33550.54242,-24967.92016,7653.426614,-41170.26764,-46801.61047,-51378.58106,-57905.41814,-35914.45464,-37901.2322,-40518.70731,-77744.30675,-74496.13408,-35725.08489,-18298.25336,-78055.64346,-60254.88691,-47385.76801,-81820.57087,-81881.55435,-44819.64741,-21973.31038,6597.44953,-66703.0874,-39958.6222,-49367.73108,-42951.62715,-69704.11649
110008,0,0,0,0,-80.52656597,0,25.16455187,-900.8909568,-91.59896879,374.4485318,122.8030131,1035.772955,0,-96.63187917,-36.23695469,-681.4560645,598.9163344,-45.29619336,-1359.892383,-447.9290232,-1519.938933,-72.47390938,-1009.601821,-550.6003948,973.3648662,164.0728782,-53.34884996,-667.3639155,-512.350276,411.6920685,-506.3107836,0,-133.8754159,-1009.601821,-1675.959154,399.6130836,-298.9548762,-369.4156214,0,0,795.199839
111002,0,0,0,-39.25817442,0,-106.4068364,0,0,-76.93015998,22.20664412,-9.91368041,0,0,93.98169029,-14.4078822,0,0,-130.9927638,0,-150.1592126,-20.62045525,-51.94768535,-0.528729622,0,-88.03348204,-8.988403572,-232.5088512,0,-100.3264458,-2.511465704,-5.816025841,0,-8.591856356,-27.22957553,-1.982736082,-82.87836823,0,79.44162569,0,0.396547216,-15.33315903
111003,-31.93415659,60.41597192,-182.9740864,-258.925594,-2.58925594,-393.5669028,-55.23746004,-751.7473078,-919.1858586,20.71404752,-857.9068013,59.55288661,-1098.707604,-89.76087257,-353.8649784,-1767.598721,-210.5928164,37.11266847,-843.234351,-798.3539147,-1407.692146,735.3486868,-680.1112268,-88.89778726,-919.1858586,-981.3280011,-737.0748575,-1008.946731,99.25481102,-945.078418,-492.8217138,-860.4960573,-1417.186084,-2877.526434,-980.4649158,151.9030151,-1922.090993,-2161.165624,-1405.965975,-24.16638877,-710.3192128
111004,-3063.46463,-1774.892602,-468.5716468,1881.386158,-7017.925347,-10926.23886,-1253.074177,-3716.625108,-10411.52,-1100.433413,-12722.43017,-12623.03618,-3091.862912,-10262.42902,-1036.537279,85.19484487,-8008.315418,-9648.316182,-2371.256516,-8554.982339,-8150.306826,-5431.171361,-983.2905013,-3258.702816,-4696.365824,-3677.57747,-4376.885155,-4554.374416,-6808.48802,-3627.880478,-5122.340048,-4845.456802,-9254.290024,-1143.030835,-2641.040191,-1270.823103,-2140.520477,-3102.512268,-3631.430263,-5413.422435,-10777.14788
111005,0,0,0,0,0,-52.41088205,0,0,0,-125.1859105,-3.215391537,-29.26006298,0,0,0,-52.41088205,0,-35.26212719,0,0,-81.88530447,0,0,-106.5366396,0,-64.0934713,-101.070474,0,0,-29.47442242,0,-20.90004499,-109.7520311,-64.0934713,0,0,0,0,0,0,0
111006,718.6041406,0,0,0,266.1496817,-22.17914014,0,-1676.742995,-1157.751115,0,0,-975.8821662,-57.66576437,0,-217.3555734,1579.154778,-1605.769746,0,-558.9143315,780.705733,0,0,0,1596.89809,-17.74331211,0,-425.8394907,-13.30748408,2138.06911,0,-3663.993951,0,0,-17.74331211,39.92245225,-17.74331211,-310.507962,-372.6095544,0,0,-283.8929938
111007,18652.28282,13710.98594,16125.98914,1954.075174,464.6377134,-8530.414546,-21248.13304,-8115.857544,-11127.19219,-6089.443565,-20871.60028,-33439.07663,-7794.042601,-5098.030959,-19388.65476,-14428.80947,4422.868773,-23792.0477,-27046.36654,-29691.37005,-33463.18957,-20754.74528,-21902.89197,-23415.51494,-44927.96285,-43050.86358,-20645.30966,-10574.44952,-45107.88244,-34820.93331,-27383.94763,-47283.61113,-47318.85312,-25901.00211,-12698.24266,3812.626027,-38547.30922,-23091.84516,-28529.31205,-24821.48455,-40281.58571
111008,0,0,0,0,-273.6978241,0,85.53057003,-3061.994407,-311.3312749,1272.694882,417.3891818,3520.438263,0,-328.4373889,-123.1640208,-2316.167836,2035.627567,-153.9550261,-4622.072005,-1522.444147,-5166.04643,-246.3280417,-3431.48647,-1871.408872,3308.322449,557.6593166,-181.3248085,-2268.270717,-1741.402406,1399.280126,-1720.875069,0,-455.0226326,-3431.48647,-5696.335964,1358.225452,-1016.103172,-1255.588768,0,0,2702.766013
113001,-234000,0,0,108000,0,0,0,0,0,0,-89100,-268200,0,-108000,0,0,0,0,0,330300,-689400,201600,179100,-60300,94500,-209700,0,-72000,-555300,0,36900,0,0,0,72000,515700,-330300,554400,-79200,260100,94500
113002,0,0,0,267300,0,0,0,0,0,-151200,0,0,0,-639900,0,0,0,-58500,0,-11700,0,0,0,0,0,0,1302300,0,0,0,0,0,0,-193500,0,0,0,-639900,0,-2700,0
113003,0,-81000,0,270000,-309600,0,57600,567000,414900,-399600,801900,-171000,375300,-27900,361800,1655100,80100,-605700,195300,705600,840600,-1776600,634500,92700,-348300,390600,403200,921600,-613800,394200,-1323000,357300,1197900,1598400,1022400,-374400,1555200,1376100,0,-230400,-240300
113004,-33300,-13500,0,-746100,-25200,0,103500,-163800,-342000,-804600,-27000,-81900,78300,-7200,0,-417600,0,-93600,-66600,0,20700,-2700,-429300,-309600,-327600,-120600,-154800,-212400,72900,-128700,-501300,-34200,-13500,-103500,3600,0,-63000,-3600,0,0,-34200
113005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113006,-145800,0,0,0,-54000,0,0,99900,0,0,0,6300,11700,0,44100,-320400,320400,0,113400,-158400,0,0,0,-324000,3600,0,86400,0,-433800,0,743400,0,0,0,-8100,3600,63000,-32400,0,0,-113400
113007,-23966100,-21548700,-23339700,-13694400,-21676500,-19983600,2349900,-14696100,-13947300,-16092000,-1364400,-6431400,-10994400,-18475200,1442700,1937700,-14099400,208800,4846500,6125400,1635300,-504900,4293000,193500,14747400,8839800,-3109500,-6528600,11096100,-222300,-6608700,17535600,2459700,-2631600,-9164700,-9599400,11329200,-4226400,5054400,-1442700,9343800
113008,0,-114300,0,0,0,0,-518400,-569700,51300,-334800,-336600,-1142100,0,-26100,32400,-59400,-535500,0,1130400,-46800,245700,0,-4500,0,-870300,-207000,0,0,307800,-577800,-6300,0,22500,51300,0,-45000,-64800,0,0,0,-1498500
113009,-63900,0,0,0,-6300,0,0,0,0,0,-18900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-105300,0,0,-140400,0,0,0,0,0,-166500,0
116001,0,0,0,0,0,134100,0,0,0,0,0,15300,0,0,0,0,0,0,0,0,0,0,0,0,163800,0,622800,0,0,0,0,545400,0,0,0,0,0,0,255600,0,48600
116002,0,0,0,0,0,724500,0,0,523800,0,67500,0,0,0,98100,0,0,950400,0,1034100,140400,353700,3600,0,599400,61200,280800,0,683100,17100,39600,0,58500,378900,13500,564300,0,99000,0,0,104400
116003,33300,18000,190800,0,312300,410400,0,216900,543600,378000,92700,108900,770400,121500,7200,188100,139500,567000,684000,126900,627300,1009800,74700,0,1306800,632700,365400,130500,510300,591300,1836900,540000,279900,1402200,0,216000,449100,877500,1466100,255600,981000
116004,810000,463500,118800,269100,1804500,2770200,214200,1106100,2981700,1083600,3252600,3282300,705600,2609100,262800,396000,2030400,2539800,667800,2169000,2045700,1379700,678600,1135800,1518300,1053000,1264500,1367100,1653300,1048500,1800000,1262700,2359800,393300,666000,322200,605700,790200,920700,1372500,2766600
116005,0,0,0,0,0,440100,0,0,0,1051200,27000,245700,0,0,0,440100,0,296100,0,0,687600,0,0,894600,0,538200,848700,0,0,247500,0,175500,921600,538200,0,0,0,0,0,0,0
116006,0,0,0,0,0,4500,0,240300,234900,0,0,191700,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,3600,0,0,0,108000,0,0,171000
116007,5865300,8243100,7690500,11798100,21225600,28261800,18270000,22572000,24745500,22001400,21618900,38881800,18558000,23422500,17372700,12064500,9807300,22879800,21400200,22688100,30838500,20646000,16962300,22529700,28852200,32938200,23144400,16790400,32678100,34013700,33183000,28350000,43460100,27766800,21487500,5899500,26078400,26635500,22631400,25530300,29746800
116008,0,114300,0,0,72000,0,495900,1375200,30600,0,226800,216000,0,112500,0,668700,0,40500,85500,447300,1113300,64800,907200,492300,0,60300,47700,596700,150300,209700,459000,0,97200,851400,1498500,-312300,332100,330300,0,0,787500
116009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202001,49495.87817,126225.2963,203386.9928,48199.04294,173775.9216,128386.6884,-17291.13648,-38040.50026,0,0,0,-49495.87817,-17074.99727,49495.87817,8429.429034,33717.71614,0,-339554.6926,0,-19668.66775,106772.7678,107421.1854,212897.1179,-6051.897768,-164265.7966,87752.51764,-4755.062532,-75432.58289,0,0,0,1729.113648,0,-21397.78139,-46686.0685,51008.85262,0,0,17074.99727,0,-71109.79877
202002,229223.8753,62676.96883,40152.43316,64635.62411,367.2478642,0,179706.6216,-734.4957285,0,0,0,22157.28781,-3427.646733,89180.02303,-134351.5103,346253.528,-10099.31627,979.327638,-23197.82342,-22769.36758,38316.19384,40458.47304,36969.61833,146287.0659,21973.66388,145246.5303,0,-151612.16,69348.63836,64635.62411,62676.96883,0,252115.6588,62676.96883,103808.7296,129760.912,64635.62411,-5019.054145,0,81467.81788,64635.62411
202003,16112.91316,-27688.61612,14173.93444,756.2017009,-10916.45019,27843.73442,-22550.32252,-34688.3293,329.6263824,-42967.76844,1066.438296,-6185.342117,-42909.59908,31043.04931,-76298.81264,-20863.41103,-5235.242545,-35017.95569,-33272.87484,-35580.25952,-58925.56331,-7503.847647,7193.611052,-3179.925101,-25342.45187,-74650.68073,-3877.95744,-52119.748,-41242.07738,-80312.49859,-51014.53013,-19855.14209,-75406.88243,-36433.41015,-77772.43647,-36491.57951,-66371.24159,24469.91145,-22317.64507,-98267.44154,-21018.52933
202004,18759.19175,-5064.981772,-15420.05562,-5140.018539,23111.32424,-3226.580981,-27013.23612,-34029.17383,-2626.286845,38493.86147,19697.15134,-13731.72836,-60404.59743,-58566.19664,75.036767,-3189.062597,33053.69586,-9717.261326,-17858.75055,-8554.191438,-15570.12915,-16282.97844,23599.06322,-487.7389855,-112.5551505,0,-5927.904593,-7503.6767,23148.84262,-18008.82408,-15307.50047,-18946.78367,-75.036767,-7691.268617,7128.492865,-75.036767,22098.32788,-3301.617748,-14069.39381,-9567.187792,-6865.86418
202006,-3098.876332,33039.4903,57146.92529,-227.8585538,-1731.725009,-9159.913863,9570.05926,19276.83365,-96293.02484,-38690.38244,37140.94427,21828.84945,-7109.186879,-90140.84388,-35728.22124,2779.874356,-29074.75147,-35956.07979,-8294.051358,-5514.177002,-3463.450018,-59926.79965,-17134.96325,-20826.27182,-24927.72579,-28755.74949,-19231.26194,-66306.83916,15129.80797,-93558.72219,-1093.721058,-7519.332276,47303.43577,-3600.16515,-103128.7815,-16269.10074,-25429.0146,-501.2888184,-53865.76212,-31581.19556,-1868.440141
202007,3971970.432,2029024.242,717899.6832,1364504.602,126276.9376,1080490.728,-2929129.748,-2168555.16,-3736894.334,-1316513.54,-1780111.57,-4466955.637,-2521387.78,-3712862.391,-2587002.267,1290369.698,-2348139.317,1489106.586,1321611.224,-2211594.185,-3940000.665,-1525154.5,-3408166.481,-1714205.786,-3151680.106,1616694.357,-2694854.715,-2224484.046,-3848460.809,-2256745.109,-2261842.794,-409125.6259,924210.2738,-173539.7591,1019245.685,-1277334.19,-3148111.727,-2003317.345,790213.9848,-2539957.918,-1605625.098
202008,116551.9611,119413.728,34796.48391,127348.6271,38959.05395,55219.09316,44422.42712,208518.7428,8845.46133,142828.1844,2536.566117,-55739.41441,-54243.4908,-101267.5242,-56519.89629,2406.485803,121104.772,8390.180232,68877.52609,98926.07855,1626.003921,29723.35167,10406.42509,23999.81787,-44682.58775,-59771.90413,195.1204705,92552.14318,3056.887371,30178.63277,-29268.07058,-39349.29489,25951.02258,-17430.76203,-23414.45646,66796.24107,-45658.1901,-22048.61317,-53918.29002,-66926.32139,133982.7231
203001,2274.172322,5799.635964,9344.961374,2214.587021,7984.430334,5898.944799,-794.47068,-1747.835496,0,0,0,-2274.172322,-784.5397965,2274.172322,387.3044565,1549.217826,0,-15601.41798,0,-903.7103985,4905.856449,4935.6491,9781.920248,-278.064738,-7547.47146,4031.938701,-218.479437,-3465.878342,0,0,0,79.447068,0,-983.1574665,-2145.070836,2343.688506,0,0,784.5397965,0,-3267.260672
203002,15281.59168,4178.464589,2676.828877,4309.041607,24.48319095,0,11980.44144,-48.9663819,0,0,0,1477.152521,-228.5097822,5945.334869,-8956.767356,23083.56853,-673.2877511,65.2885092,-1546.521562,-1517.957839,2554.412922,2697.231536,2464.641222,9752.471062,1464.910925,9683.102021,0,-10107.47733,4623.242558,4309.041607,4178.464589,0,16807.71059,4178.464589,6920.581975,8650.727469,4309.041607,-334.6036096,0,5431.187859,4309.041607
203003,5099.490863,-8763.02401,4485.83372,239.326286,-3454.889718,8812.116582,-7136.83258,-10978.3263,104.3217144,-13598.6423,337.511429,-1957.566288,-13580.23259,9824.650869,-24147.4086,-6602.950865,-1656.874288,-11082.64801,-10530.35658,-11260.60858,-18649.04059,-2374.853146,2276.668003,-1006.397715,-8020.498866,-23625.80003,-1227.314287,-16495.10402,-13052.48744,-25417.67889,-16145.31945,-6283.84915,-23865.12631,-11530.61773,-24613.78803,-11549.02744,-21005.48402,7744.353152,-7063.193723,-31100.14404,-6652.043436
203004,4740.937492,-1280.053123,-3897.050618,-1299.016873,5840.83499,-815.4412486,-6826.949988,-8600.06061,-663.7312488,9728.403733,4977.984366,-3470.366244,-15265.81872,-14801.20685,18.96374997,-805.9593736,8353.53186,-2455.805621,-4513.372492,-2161.867496,-3934.978118,-4115.133743,5964.099364,-123.2643748,-28.44562495,0,-1498.136247,-1896.374997,5850.316865,-4551.299992,-3868.604993,-4788.346867,-18.96374997,-1943.784372,1801.556247,-18.96374997,5584.824365,-834.4049985,-3555.703119,-2417.878121,-1735.183122
203006,-512.8460866,5467.844306,9457.485185,-37.70927107,-286.5904602,-1515.912697,1583.789385,3190.204333,-15935.93796,-6403.034228,6146.611185,3612.548169,-1176.529257,-14917.78764,-5912.813704,460.0531071,-4811.702989,-5950.522975,-1372.617467,-912.56436,-573.1809203,-9917.538292,-2835.737185,-3446.627376,-4125.394255,-4758.910009,-3182.662479,-10973.39788,2503.895599,-15483.4267,-181.0045011,-1244.405945,7828.444675,-595.806483,-17067.21609,-2692.441955,-4208.354652,-82.96039636,-8914.471682,-5226.504971,-309.2160228
203007,473485.2652,241873.1704,85578.41194,162658.0143,15053.04994,128801.6736,-349171.727,-258506.1829,-445462.6324,-156937.1608,-212201.1261,-532490.7902,-300566.1753,-442597.8651,-308387.8582,153820.6412,-279913.8075,177511.3986,157544.8387,-263636.7207,-469674.2566,-181808.5495,-406276.0883,-204344.7189,-375701.2084,192720.7086,-321244.5865,-265173.2777,-458762.0975,-269019.0107,-269626.6886,-48770.49283,110172.0051,-20687.09228,121500.8575,-152266.722,-375275.8338,-238808.7375,94198.75715,-302779.8592,-191401.1794
203008,20923.10072,21436.83757,6246.573038,22861.28974,6993.826635,9912.785999,7974.596982,37432.73488,1587.913894,25640.13905,455.3576607,-10006.1927,-9737.648437,-18179.27892,-10146.30275,432.0059858,21740.40934,1506.183032,12364.71186,17758.94877,291.8959364,5335.857717,1868.133993,4308.384021,-8021.300331,-10730.09462,35.02751236,16614.7167,548.7643604,5417.588579,-5254.126855,-7063.88166,4658.659144,-3129.124438,-4203.301484,11991.08507,-8196.437893,-3958.108897,-9679.26925,-12014.43674,24052.22516
